text,label
"This had me in tears and my heart so sad for the people  of tha land..I truly  hope God helps them and Peace & Love,,,he said this wt so much heart and soul...I hurt for them....how many times must you take and take and take from the  quiet ones,the peaceful  ones.... :(",0
the talking dick head says this guy is a criminal with a stolen gun and this has nothing to do with being a Muslim or following the Islamic faith? The shooter said exactly the opposite.  What a bunch of honky tonk bullshit.,1
NY pizza lame. Deep dish is where it's at. Chicago also makes thin crust and it is also fire.,0
"30years in a country some call home, but never ""had time"" to go get the legal paper work to become a citizen of that country, labels you a ""Visitor"". There are time limits on how long you are allowed to be in that gray area.  It's not a life time position,  I'm white, Irish, English, Indian from two of the five tribes, and Scottish,  my grandfathers second wife was Mexican, here legally, after her husband died she left back to Mexico, all the while was here legally before they got married.  Everyone one has time for the legal paper work.  Get caught with out it and get sent home, obtain it and you are no longer a visitor, you are one of the newest citizens of this country, and then congratulations will be in order.",0
"""He just needed someone to talk to""... That line broke my heart. It doesn't take a lot to give a helping hand...💕",0
"It's a shame what happened to this young man and I hope he gets justice. If this happened in America the cop would have gotten off and white people would have been asking ""why are they protesting blue lives matter!"". If you don't like it leave.",1
"Good attack Muslims,,  it's what they all deserve,,, let's be honest for one moment!  
If a Muslim calls themselves a Muslim, they MUST
Convert you or k.ll you, this topic is not up for debate, it's Islamic law- so if a Muslim tells you it's not true, their lying to your face",1
"I do not support Trump nor Clintons. If i have too choose between both, I would avoid to choose Clintons beacuse I am sick of tried of people who are warmongers. Enough of warmongering on middle east. Clinton will never end the war.

This don't mean i support Grab her by the Pussy canidate. We are just risking on a rotten potatoe than Hillary.",1
What more do the American people need to understand that what they have is nothing but a corrupt evil system killing their own people....the enemy now just needs to say. ..hold on we don't need to go kill them...their own stupid cops are doing it for us ....jajajaja,1
Duhhhh this is why Burners don't go to Coachella!!! Don't support the corporate greed!!! They are using celebrities and music to drain you of your hard earned cash!,1
"AJ+ is a conflict mongering channel.  It is meant to cause uproar in the USA.  It is a kind of modern day warfare, fake-info war.  It is biased and highly simplistic.",1
They're killing the fucking planet. What a bunch of retards.,1
"America has done nothing for us but a civil war, killing innocents, stealing not only oil because Iraq has alot of great resources, explosions, abductions, sectarianism everywhere, giving a hand to Iran and Saudia to destroy us by playing the cursed game (Suni and Shia) and the most important thing is that the coming up with the scum of the world a group of thieves and greed ppl that all their concern is to destroy the country this group represented by the so-called Iraqi government!! for me as a human being as Iraqi young boy with a foggy future I don't hate Americans at all I like them and I do respect them because they 're humans and we 're connceted in some way, we do carry the message of God that we should love, respect and protect each other and it's not their fault if their government is bad and greed for wealths, but I'm quite sure that there will be a day  you will suffer and died before your actual death like the way we feel exactly nowadays. (The blood of innocent ppl never goes with no punishment)",1
I've ran from the cops in a car before an went to jail for it an as soon as he hit that cop car he can be charged with attempted murder by motor vehicle so it's really not a surprise that they shot him I hate cops but this ones justified.. but everything is about race now so let's make it a black an white thing like every fucking thing else,1
THIS BRAINWASHED AMERICA HATER  IS A PUPPET OF THE OPEN BORDERS SUICIDAL CROWD.  BORDER WALLS WORK THIS PRECISELY WHY THE OPEN BORDERS AMERICA HATERS OPPOSE THEM SO MUCH.  THIS ANOREXIC HYPOCRITE WANTS THE U.S TO BECOME JUST LIKE FAILED CRAPPY SHITTY MEXICO A PLACE SHE DOES NOT WANT TO LIVE. LITTLE  BIG HYPOCRITE.,1
"HELLO, YOU UGLY DIRTY ALIEN=Gimmeaflakeman!
IS THIS YOUR VIDEO TOO?  YOU’VE UPLOADED ABOUT 2000 VIDEOS ON YOUTUBE, RIGHT?
STOP ACTING LIKE AN AMERICAN, CUZ REAL AMERICANS DON’T LOOK LIKE YOU.
REAL AMERICANS DON’T’ TALK LIKE YOU.
DON’T TELL JAPANESE THAT YOU’RE AN AMERICAN, YOU’RE JUST ANOTHER STUPID IMMIGRANT!
DON’T RUIN AMERICA’S REPUTATION!
DON’T RUIN JAPAN’S REPUTATION!
DON’T FORGET, YOU DON’T HAVE ROUND EYES, YOU DON’T HAVE SLANTY EYES, YOU LOOK LIKE UFO!
YOU KNOW WHY JAPANESE PEOPLE STARE AT YOU?  CUZ YOU’RE HIDEOUSLY UGLY! HAAAAAAAAAAAAAAAAAAA  UFO HAAAAAAAAAAAAAAAAAAAAAAAAAAAA",1
By freedom you mean dropping bombs and gas tanks unknowingly on innocent people? The media is sending incorrect messages to the people outside Syria! Freedom doesn't mean killing other people who have different ideas and beliefs. You can't just go on with murdering innocent people and not expect some kind of punishment. I'm born and raised in Aleppo and I know exactly what's going on in Syria. This video is pathetic and fake. Don't be fooled by a video that was posted on Facebook,1
Fuck black lives bullshit. Fuck these satanic communists and their taxation without representation ,1
Dumb bastard thinks he can do what the white boys do and still be a cop. Reminds me when my mom would say women can't do what the guys do and still be a lady.,1
Donald trumped signed off his business already he'll have no access to em while he's president. People are giving him a lot of crap for what he said which is understandable. But no chance for him too show his worth? Come on people.,0
"Those pesky Muslims coming to our countries to pinch our cheap biscuits and get blow jobs and shag our ginger ladies  how dare they ,bloody idiot",1
Destructive scum.,1
nyc has the best pizzas,0
Sorry....I think they all get they attention that is humanly possible....Stop with the hate!  It has to start somewhere....why not it start with you!,0
"This is all a lie! lets take Saudi Arabia alone.. Since the syrian civil war, saudi arabia has been hosting more than 2.5 million syrian citizens providing them with legal temporarily citizenships they have never been treated as refugees. More than 1,00,000 syrian students are enrolled in public saudi schools. 700 million dollars of humanitarian aids has been provided to the syrian people.",0
"FUCK ISIS, the ZIONIST proxy and cancer of islam.

Unfortunately, muslim people are so stupid that they still continue to welcome wahhabi people (allahou akbar, all muslim countries will be unified thanks to israhell)",1
"One decent talking person compared to 1000 animals that stand beside him.
I'm not moved.",1
"Why aren't these ""black cops"" on paid leave huh? No instead they were charged for murder quicker than the blink of an eye. And that's what they deserve, because this was completely wrong. Bad police work. But white cops, kill blacks, they get paid leave. The way they handled the situation here is the way they should handle every situation like this. But this just defined what they mean by all lives matter, they are just nicely tryna say white lives matter more. I can't fucking deal with this world anymore!!! Babu",1
I love how all the belittling is cool up until it happens to white people. I'm not going to lie most white people aren't bad but too many are closet racists & think it's funny but in reality YOU are what's wrong with this country & the world,1
"Omg such detail! Granted I don't go to churches *except to help in a food bank, but that's the most beautiful stained glass I've ever seen. Such a talented man.",0
"In name of God allways...  Siria was much better before the war, same like Libia and irak.The United States, Europe, Israel, Iran, the Arab Emirates, Saudi Arabia, Turkey, Russia, Jordan ... all countries have dedicated themselves to encouraging to send arms there that in most cases have gone to religious fanatics. Syria is not a civil war. The whole country is a victim of the greed of the United States and its allied countries",1
Islam only has one thing to offer: Destruction. ,1
Israelis hate towards the Palestine people is disgusting one can only wonder what they doing to these children they kidnapped and have Imprison.,1
"The huriyat uses kids as human shield.this is much better. When we use pellet guns u have problem
....when we use methods like this you have problems. This is just propaganda that wahabi aj+ is tryin to create.",1
Lier and you spend more money of the American people's money on flying to Florida every weekend playing golf eating out security in Florida and in New York! You have spent over 11.5. Million dollars in a month and Obama didn't spend that much in four years!,0
Islam is cancer.,1
"A bunch of bullshyt, ISIS is filth however the Iraq gov is no fucking better and the laws they live by will force that little girl to marry a dirty old man  and be raped for the rest of her life and if she refuses, by their very law, she can be stoned to death.Even if a woman is raped in their sick country, she  is the one held accountable and worthy of death.
Fuck muslims and their ""religion of peace.... of shit""
Their satan mohammad murdered millions of innocents, raped children daily, married a child and this is what they call a peaceful religion.
If there is a God, it sure is not allah as he is a spawn of satan himself and all that worship him, will burn in the lake of fire, every last one of them.
They even think that Jesus Christ is going to come back and save them, however, they deny him as the son of God at the same time.
Every single country that muslims are a majority in, there is nothing but wars and death, so how that fuck is that a religion of peace?",1
fucking hungaryan bitch,1
"Fresh off over a hundred European corpses in the last month alone, AJ+ wants us to shed tears over an illegal immigrant getting pushed. No doubt she'll birth and raise her very own rat spawn in the bossom of Europe and when he himself decides to act upon the teachings and ideologies that continually plague Europe thanks to this influx of third world scum, the press will call him French simply due to the circumstances of his birth but he will not be French.",1
"What the fuk?! ""refugees""?!!! No! Invaders, yes!!! Barbarians welcomed in the West?!!!!Europeans on a suicide mission!!! Go ahead, Europeans, fuk a thousand years of Western culture and dive into your trendy muslim shell hole..back to the plummit of the dark ages..into the tyranny and slavery of islam!!!! muslims are not just a problem-they are the end ,a journey into the darkest age of all time!!!!",1
Noooooo don't if do we cant move there and I hate Donald trump/Donald duck lel and still DONT!,1
"Whoever was in charge of sending the real Syrian refugee families over with the hundred thousands of Muslim single young men is the guilty party.   these men are taking advantage of European money and beating, stealing and raping there... the nations leaders planned the fall of Europe.",1
"""No one gives us a voice"" ....They gave you a home, shelter food, and yes a voice, because in the Muslim shitholes from which you people spew out from you have none of these due to the implementation if Islam. Now you want Europe to conform to Islam. Islam is a cancer.",1
"Israel is not the real Israel, Amerikkka created it in 1949 and move white jews from germany there.   Fuck Israel.  ",1
Weeks-long riots are not a feature of French life. They are a feature of Arab life. This is a racial holy war that has been declared on cucked whites. And if these savages are not sent back it is only a matter of time before we recognize the nature of the war and fight back.,1
i wish vikings were here to take care of muslims and nazis. they would cannibalize everything that speaks too loud.,1
"People have a voice now, thanks to social media. What is not so good is things twisted and being blown out of all proportion and made into a monster that doesn’t exist.
We all know media sensationalizes, and we shrug it off. But this is gradually creating an unimaginable divide between castes, creed, races, sexes and cultures.
People, start getting real. This generation needs more love. More humanity. More awareness. And not shitty pot-boiling news makers like the Al Jazeera (AJ+) and others.",1
Thank you for some French balanced view. I was starting to think the French opinion on the burkini was a bit over the top...,0
I saw the the story of this man's selfless loving care for dying children last week as he is suffering from cancer himself.  This man is a saint.  God love him.,0
He should hire Hillary to defend him. Didn't she get a child rapist off with only like two months served? They are both scum bags.,1
"Who in their right mind, would leave all that gold unattended??! Not that I condone theft but Damn you sure had that one coming.",0
"For all those trolling commenters. FUCK YOU, if you think your grand parents or great grand parents are native to this land. YOU'RE FUCKING WRONG. 
Lets educated you. As you clam you need to be a an American citizen. But I guess you believe in stealing and raping and murdering then. Because that was done to get this land. Ok let past this

How about all those illegals that came over in boats crossing the river? Throw them and there children out? Yes?  Sorry. I mean the Atlantic. So nearly every white American needs to leave too. Because most of the illegals that enter here was your great grand parents to parents to come here for e batter life. So it's ok for white to get it right. Even your racist great grand parents may be turning on there grave. 

You are the same selfish people that run for the train ask for someone to hold the door open for you and you won't do the same for the one behind you. If you really say you are religious. Prove it. Show me the believe in a ghost, or your imaginary friend make you better person. Respect the person next to you now matter what. There is only one race you should care about. 

The HUMAN KIND",1
well i hate trump. but if you tell me trump is like duterte.ill vote trump. but its not. come on people do some research or go to davao city philippines. u only heard him talking but u dont know everything about him . just a filipino guy here😀,1
"Would these idiots tell the Rebels outlaw MC to take the Confederate patch off their back ?
Of course not
Pfft",1
"fucking behave yourself you fucks. how is 13% of the population over 50% of violent criminals in jail??? and no its not systematic racism. its black people being dumb as fuck, breaking the law, getting incarcerated, then blaming white people. fuck blacks. theyre the only ones perpetuating racial tension in america. No one who is relevant or has half a brain judges someone based on their skin color.",1
hope she gets killed. all muslims are terrorists.,1
I'm full on white and would have stood by the women filming and told this racist women off cuz that's not right I can't stand racist people . She needs to get that test done where they find out you background by DNA  racist troll.,1
FUCK FUCK FUCK FUCK FUCK FUCK FUCK FUCK FUCK AND FUCK DONALD TRUMP,1
I'm from Stockton and the police did a great job. Keep it up SPD you got my support.,0
"""There were American negroes who were in favor of slavery."" Would dearly love to know how she arrived at this interesting bit of misinformation. The only person of African ancestry who is in favor of the institution that I know of is Ben Carson, and he's as big an idiot as she is.",1
"You never cease to entertain me, Trump",0
Who feels bad about a person who got caught with drugs and to avoid charges chose to be deported? Should've chose someone better to interview. I would be more focused on people like the lady claiming rape.,0
and the un is fixing this? nope lazy fuckers,1
"Bless her, those aholes they could put an eye out, what weiners earning their dirty money like that for greedy companies destroying our earth.  May the Gods and Angels protect you all.",1
"Good, Israeli should kill more terrorist.",1
I love the islam and muslim people but the fucking murderers and terrorist.forgive me lord.give me a gun o knife i will kill them.,1
God I fucking hate protesters. So glad police used stun grenades on them. The Olympics have been a thing for decades yet these morons wanna bitch and cry because they don't want them there. Boo fucking hoo. Let the games continue! Go Team USA!,1
"So this ""man"" who is a rapist and peodophile... there are actually people who want him to president!!!!???

Get someone in the office (not Trump) who will bring back the death penalty in his state, then kill him! He doesn't deserve to breathe after the horrible crimes he has commited.. tax dodging is one thing... but this!!",1
Actually point 1 is quite valid. I have a friend who rejected internship at Google bcos he doesnt want to spend his free time being in Google all the time. He wants to go home and enjoy his other lives,0
"This is amazing. I'm so sad to see people who are saying ""this doesn't seem right"" I can only assume you're saying that based on what YOU would do or making that comment based on a gender or racial bias. It's nice to see someone do something so selfless",0
fucking giving these animals free apartments and food is a discrace they aren't even fucking contributing what a joke sorry germany,1
Why is this university giving this guy a platform to freely express his racist views? White supremacist groups have a long history of TERRORIZING minorities. This is the equivalent of giving the university's stadium to an ISIS's spokesman! #WhitePrivilege,1
Politics is where  only the crooked survive and the most dispicable ones come to power...... if a good one comes along either they are bullied away or killed by the corrupted asswipes. Sad to see the nation being run buy goons,1
73 million could help Syrian families in Aleppo and those starving to the point of malnutrition,0
"fuck isreal motherfuckers ,  they are armed and beat up a Palestinian man for nothing , his not even armed . just fuck you, fuck you isreal gay fucks",1
I know his talking about something important (A brilliant piece that is well researched and eloquently executed) but I can't help but think his hot!,0
"First they destablize their countries, rob thier oil and gold, killed hundereds of thousands of muslims, destroyed their country's infrastructure, people who try to save their lives to go safe place now become teorrists... so who is actually terorrising the world? Those corporate those mafias those few who are trying to get all wealth of this world by dividing people and rule them no matter through racially religously they dont care, no one even thought about who fund those terrorists, who supply them latest weapon those ""controlled"" terorrists mostly killed muslims in middle east but intl media cry for least incidents happens in west and there is another pick and choose method they would highlight if the crime commit by muslim so they can sell hatred better...",1
