text,label
AL Jazeera- formerly BBC Arabia- is nothing but a new name for the same old Western MSM Horseshit propaganda. The people of Aleppo are rejoicing in the streets and thanking the Syrian Army and the Russians for liberating them from the tyranny and slaughter by Al-Qaeda and Isis. .. and AJ sees fit to show only this....? Where is the bigger story of jubilation in the streets of Aleppo? Don't get bamboozled by the propaganda!! The Qataris (where AJ is based and funded by the British and Qatar goverment) are crying for their never to happen gas pipeline to the EU now that Assad is going nowhere- do you think AJ and their Qatar government masters have an agenda?,1
Lmao fuck off AJ+,1
"You'd think these assholes would be fired. But no, their union will protect them and the prosecuting attorney would never want to hurt their with the cops. Another bunch of degenerates getting away with it. Sad that OUR police never cease to amaze me with how disgusting they become. Good cops should rise up against the bad.",1
"why not start a rumour...that scientists, have discovered that if you take this powder it makes your balls shrivel up and die, and your dick shrink...The human race are idiots, i don't see why they wouldn't believe it....?!?",1
There in a nutshell is everything that is wrong with people. Invite a racist scum bag onto a uni campus inciting racism is moronic and wrong..and the. We wonder why you have disturbed nut jobs going into university's committing mass murder,1
Dirty fucking israeli zionist jews,1
Remove Mulsims and Islam form face of the Earth so we can finaly advance as humankind.,1
"The true colors of Islam? This is the way I see it, there are 1.5 billion of us and only handful among us nutters. So if the crusaders, nazis, zealots and zionists aren't of Christians and Jews, why the fuck do few hundred or thousand assholes of all the Muslims in the world. Fuck you Mr. Marine. You've just proven that you're just as bad as the jackasses who did the shooting.",1
"Israel is not the real Israel, Amerikkka created it in 1949 and move white jews from germany there. Fuck Israel.",1
and the un is fixing this? nope lazy fuckers,1
"Bless you , Veterans and police who will stand in front of the peaceful indigenous people. Thank you for helping to protect them from the violence corporate greed has been displaying on these unarmed peaceful people's! I wish I could be there to help!❤️",1
They should had arrested those motherfuckers !!!!!! #saynotoRAPE Cut their dicks/balls off ... Shame on you !,1
"Well no SHIT the average Muslim isn't going to go in front of Western cameras and say they support it. Fucking idiots. Trump played the blame game? He said nothing that wasn't completely rational. We need to be careful. Go fucking live in your own country and let them destroy it, you progressive shitbags.",1
"After having lived in Germany for 10 years I had my first and biggest CULTURAL SHOCK: seeing people cheering and welcoming these migrants. After having had so many problems with immigration (ghetto districts, salafists, teachers bullied by migrant students, unemployed migrants, you name it). It's like they actually wanted more of these problems. If you didn't then you have to be an absolute idiot. I still can't understand what the hell has happened. Are these people idiots or did they actually consciously want more of these problems?",1
"Indians were right about one thing, land cannot be claimed. Well it can, but it's bullshit. It's all our land (world wide) and we need to take care of it, if not. It will kill us. Ownership is such a bullshit idea. It only creates greed.",1
"I hate how easy it is for white people to look at these videos and pictures and feel sorry as long as everything happens far away from our comfort zone . How about we all use this fucking white privilege to change the way we think and those that are guilty of these in the first place because most of this is on us to blame, besides just sitting in our comfort western homes praying for a fucking miracle. I bet most of us europeans and americans would be out in the streets outraged if the images were those of white kids. But oh well prayer might do the job, and hope noone attacks a white country cause then we just love to call airstrikes on these very same people we see here.",1
"Lots of people getting rich off these could give a rats a_ s about the people, the water, the land. Profit$ and me, me, me.",1
I hate America and I am American,1
If I was there I would grab that saw and saw there brain out and give them a better one,1
"I mean.... he was an old ass man with a teen boys t shirt on, are we really that shocked by his actions?? Peggy we thought Canadian assholes were a myth down here in the states but they do exist!!",1
"Target this, fuck you money hungry, blood thirsty, spoiled brats ,this is our land , go back to England and destroy your forests !!!",1
"I wonder how the justice wud treat a black man if he did what 5his white man did , America you are one sick country you claim that you are a hero that helps others but you kill your own people, your have no idea what real justice and love is all about!",1
Ariana Kim the rape accusations have been out for so long like we talked about it. Now there's finally something about it wtf,1
"It disgusts me to watch videos that depict western officers dehumanizing innocent citizens (whether they be black, white, brown, male or female). I can't stand this any more, cops are supposed to help protect their country and stop terrorism, but seems like they are the TERRORISTS in our home!",1
"American, this aint Democracy; please accept the fact that majority fellows American have vote for Donald Trump rather than Hillary Clinton, you all should stop your stupidity actions and continued to moving forward together as one American even though you've divided among yourselves; if Donald Trump couldn't be a good President then American can wait until next election to vote for Hillary, if I'm an American I rather vote for a businessman with mouth than to vote for a evil bitch that disguise under the form of an angel.. Fuckoff if you don't think that your country belongs to you, just go back to wherever you come from..",1
"A bunch of bloomen idiots!!!! This country is a melting pot of immigrants. We are unique, and diverse. It's best to celebrate difference. It is normal to fear what one does not understand, however, when one matures, a person can be accepting of diversity.",1
"I hate ignorant people who judge base on look not on how the person it is or who it's . To me, if you cool and nice person I don't care what color is your skin or how you look or come from.in these world every is different for a reason, imagine we all look the same ?There will be always stupid people that will get a reason to judge and hate others no matter what here in the USA some people are like that.",1
"At this pont i see people who randomly kill police as doing it in self defense. I wouldnt convict them in court, for killing cops.",1
wtf runs over to disarm him he did fucking try to kill him.. stupid cops these days,1
"How about, shoot on sight? Sure and disposal with cost alot since you would need quite alot of it. But its only a onetime cost.",1
A great nation but sadly ruled by an uncaring and greedy elite. Both candidates are frankly awful. I feel for the decent US citizens.,1
FUCK THEM .. THEY WILL RUIN YOUR COUNTRY IF U FEEL NICE TOWARDS THEMISLAM WILL TAKE OVER EURIOPEBE NICT TO YOURSELF FOR A CHANGE,1
nah no big deal jews loves this .they love taking others lands with force,1
Yeah what about Hillary's law suit accusing her of negligent homicide. They are both crooks and belong in jail.,1
The difference is that idiots who shoot up a school or theatre aren't acting as part of a larger organisation with a political or religious agenda. There is a huge difference between a large scale killing- like the Sandy Hook school shooting- and even a small scale terrorist attack- like the British soldier who was beheaded in London. The school shooting was done for attention- as there was a lack of any intended gain- but the man who was beheaded was done in an attempt to begin a Muslim uprising in London. It's just not accurate to suggest that any large killing is a terrorist attack and blatantly ignores any definition of the word.,1
"Bullshit... All the evidence and records have shown that most of armed rebels in Syria who fight Assad are generally foreign Arab rebels from Fucking Saudi Arabia, Palestine, Algeria, Libya, and from many other Asian and Europe countries. If I were a Syrian I would certainly choose to fight with Assad against foreign mercenaries are supported by regional countries rather than live among them and follow their extreme sharia law.",1
Death to palastinians,1
"Bullshit... All the evidence and records have shown that most of armed rebels in Syria who fight Assad are generally foreign Arab rebels from Fucking Saudi Arabia, Palestine, Algeria, Libya, and from many other Asian and Europe countries. If I were a Syrian I would certainly choose to fight with Assad against foreign mercenaries are supported by regional countries rather than live among them and follow their extreme sharia law.",1
"This is the same guy Roland Martin got on during his taping. This far Alt-Right Activist claims he does not represent the Nazi's during the speech. The guy is a moron, and a shell where he claims that his jobs for his kinds are taken away. Meaning they deserve the better jobs than having a black president; than having a Latino in the Supreme Court; or any minority within the government and legislature branch. America was built by ethics that was enslaved. Blacks to pick cotton, raped, sold, and branded. Asians to work tirelessly on the railroads. Indians to be forced to leave westward to the Mexican territory; died due to infected quilts given; and the Mexican territory to be established the United States. America was built by thievery, genocide, and slavery. Which they don't want you to know that, but he want you to know it was built by whites only. Not all whites are like that, but certain elementary schools will never tell this. What's being expressed is hatred at it's pure finest, some can be taught by generations, and what he's saying that this country is now mixed in cultural diversity. in different races that's not his own race, and he's basically speaking for the silent majority who thinks they're oppressed. How? People are striving to advance in life, and there should not be a color barrier to create hateful ignorance. Which he's one of the many.",1
"Fuck u AJ+ we know it's easy to follow Gobbel's law, keep repeating lies on and on and You start feeling it as true, those Hindu pilgrims didn't die of accident in Godhra train massacre, it was a planned conspiracy in which local Muslim leaders having allegiance to Congress party were found to be involved, the key conspirator being arrested just recently, having been absconding for the past 15 years, so check the facts before lying blatantly!!!",1
you mean one side controled by Assad and the other side controled by ISIS that was created by the US . so you can clearly see who is the Real Terrorist here! So stop being sooo Stupid AJ+,1
Im a canadian afghan and i fucking hate america for destroying my country. Shame on americans i dont think there is anyone in the world that likes americans. I heared when americans go to germany they tell people they are canadians lol. Shame on u,1
"They really need to stop letting weak ass, chicken shit pussies be cops.",1
"so now u know how to be sucessful in life. Study hard and work hard, follow rules be kind. While like this get off scot free in a stupid country that has one of the most notorious law system in the world.",1
Shoot all those who shot the ENOUGH. Rubber bullets might not kill but they are still meant to hurt...,1
How can people celebrate cinco de mayo when the spaniards murdered the Aztecs and stole their land and defeated the French who tried to steal it from the spaniards. Mexicans have no rights to the land!!!,1
Oh no how horrible...maybe they'll flee back to Syria,1
Fucking religious ignorant people.They can't even see that those people go to help their children and they attack them for evil stupid reasons hiding behind their idiotic extremist religious views.,1
"The world is starting to wake up for what the real united states stands for: GREED. This corporate owned country will kill, hurt, imprison, invade, lie, manipulate, corrupt and do whatever it takes for the almighty dollar.",1
Thank GOD for President Trump !! Keep deporting those bastards !!,1
Fuck the Police!,1
Just a bunch of idiots. Wasting time . If these idiots have guts go and help some poor instead killing yourself,1
no one want you fucking muslim just die make the world a better place,1
He didn't mean it ! He messed up lolz. But I can't blame him. In a great country like America we have too many educated ass holes voting for a joke like trump. Everyone must unite and defeat the biggest threat to this country. Obama gotta do everything in his power to stop Donald Drumpf,1
you sick bastards,1
"AJ+ can you please include her name and Twitter handle? When you leave them out, it just looks like you're stealing her content for clicks and credit.",1
mother fucker casually drops (presumably) taser next to the body what the,1
AJ+ you are the lowest form of life.,1
"Oh dear, the poor They attack a bigger and more powerful country then themselves and then get their ass handed to them. Fuck yourself Hamas and fuck you AJ+. Victim blaming at it's finest.",1
"Isis tie , then kill US police kill, then tie",1
damn only three? that sucks😂😂😂😂,1
AJ+ no wonder you are a fucking bunch of nonsense...go and report about Balochistan & see what Eid felt like there or for that matter even in POK.....you are doing nothing but trying to justify the terrorist attacks in Kashmir & spreading violence...,1
I can't stand the government...,1
"Lots of people getting rich off these could give a rats a_ s about the people, the water, the land. Profit$ and me, me, me.",1
"This is fuckin bullshit its time we start taking an eye for an eye you shoot one of us , WE SHOOT THREE OF YOU",1
"fuck you AJ, women should be able to show their hair without getting an acid bath.",1
Why hunt wolves? You are stupid. I am totally not going to subscribe. I Hate hunters who hunt and succeed killing wolves. That means i hate you.,1
Look at them sickening,1
"Thought he had a gun? Thought you were in danger? Then why the hell did you follow him home and break into the home where you would put yourself in danger if he really did have a weapon? Yeah, okay. What bullshit from the cops.",1
"Thanks for letting us get to your lands, and rape your people, and make your country into our own, and paying us for it. You are the dumbest people in the world, Swedes.",1
I hope you rot in hell ...after being shot and hunted.,1
"Matobato is telling lies. AJ+, you could do better. Stop selling lies. Where's the credibility in your journalism? Is what you're doing an uneducated or bad journalism? Are you really educated enough to do this? Or you just love the money you get for this? 'Wag niyong hilahin pababa ang aming presidente at ang aming bansa. Research. You have to understand our language. Have you watched the full video of senate hearing?",1
"No disrespect no anyone. But I find most of French people very arrogant, stuck up, unhelpful I can go on. I went on holiday first time to France and boy did I hate it. No one wants to help. Specially if ya skin ain't white. I missed 🇬🇧 for the first time ever. Thought to ma self ain't no better place then 🇬🇧. I never go again.",1
"These refugees killed Hindus in Bangladesh and Myanmar no mercy from me, and yeah screw you, ask Middle East to take them",1
People who get offended by every little thing don't deserve to live. I'm so sick of this shit I want to puke.You want to be offended? I'll fucking offend your sorry ass,1
"They had overwhelmingly damming evidence, and its still alleged? Oh right, the investigating body that was supposed to investigate the cop and police force that perpetrated the act ruled it to be an ""accident"". Silly me, I forget myself sometimes. I hate this world we live in.",1
"This is one white man the native Americans should of skined alive when they stepped foot, wasnt white America built by black slaves?",1
You know... in my white circle.. I see black Muslim liberal racism everywhere.. and call it what it is hate.. I will stand against it everytime.. and this idiot is no different.. it's not a white thing or black thing. It's a hate thing.. So many of you are so close. Oh look a white man be a dick... and your right.. but what about the other black.muslim extremists. . Lump this ass into that group.. the haters group..,1
and people wonder why american people are so hated in the world ? it's cause of shit like this,1
"Can some one tell me how many criminal, terrorist, isis, pidofiles, rapist etc come among the refugees. You cant because they dont have any yipe of paperwork thas I will go to somalia kill people rape steal then run away cross the mediterrano buy fake sirian pasport and have a free new life as a murderous with free money and no need to work only comiting more crimes because they can not send me back or they will kill me and they can not put me in jail because my culture Islam say pidofilia, poligamy is not a crime so i do what i fucking want you retard infidels may Alla kill you all.",1
AJ+ piece of shit you and your Islamic agenda is exposed. Better shut up you pieces of shit.,1
"talking smack but the stroller kicker was never filmed, so it may as well never have happened. Don't you think that French police and French people might be a little fed up with refugees and all their One of the cops stated, he wasn't making fun of her tragedy, he commented on a simple fact that she was making a lot of noise but there was not a single tear on her face. Have you not learnt already about the deception that comes with muslims and their dos..? They are better actors than friggin Ronaldo.. Anybody remember that action from Hungary with a family of refugees ""thrown"" on tracks?? Anybody saw the whole clip..? I did. It was the husband who pulled his family onto the tracks and forced them to lie down there with him. Same here. You know it's BS and the derogatory comments against the police are at least annoying. I don't know what I'd do if I had to deal with their lies and violence everyday.",1
"Good for the black lady. I hate muslims, hope they get exterminated.",1
I see this has gone well...Islam is a disease..,1
Fuck Russia and their shitty ugly poor nasty weak country.,1
"We have way more guns in Canada than the US has. We are not afraid to use them. So you you get here, lets go hunting. I know some great places with old vertical mine shafts that make great hunting blinds. Oh and Bring Cash if you come to BC!",1
It's because we have a lot of dumb mother fuckers here that don't give a fuck. Especially the fucking blacks. Bunch of bad fucking attitudes.,1
"I hate the fucking refugee lobby. They shamelessly use this to make the European countries open the borders. But this will only cause more tragedies, because more refugees will come. This will never end, unless we stop them now. Close the external borders of Europe and help the refugees in the middle east.",1
And All you people come defending Islam everything they do this shit. I hope you and the muslims all fucking die. I hate you.,1
cnn u dumb fuckers,1
"So murder them out first.. What ever is left give them a piece of land to live on and then just to show your real colors pollute that piece of land just to be sure they are vanished anyway. Wow ""Murica"". Just Wow.",1
"AJ+ news is pro islam , and pro turning europe into a muslim shit hole. i'm blocking vids from this channel cya.",1
its not time to write about now! are u real???? we shouldnt shadow the killing of black people...and that what they are trying to do .......thats why they put a black police officer to speak! absolutely disgraceful! put the headlines back forthe innocent victims that police officers killed this year!!!its not 11...its more than 111....from the hands of the police terrorists!,1
"Right, wait for such a refugee to blow another french those refugees must be nothing less than thankful for the french goverrnment to let them in, just because their based nations were defunct due to their own choices. IT's shameful that these people backstab nations where they are given place to live. Burka is banned in France and they have reasons for that. What is AJ's intention behind this video, are they provoking their ISIS brothers for another attack of France? Where is you liberal voice when people from other lands are denied access to their own passport in arab countries? Bloody terrorists..",1
"There is almost no racism as there are almost no blacks. Those foorball fans are just stupid idiot copycats who try to imitate cultural referense from the west, so blame Hollywood, not Putin.",1
Stupid AJ only caring about Kosovar people why don't report on the other gold medalists,1
I hate Ronald Reagan,1
I Hope The cops will die,1
I think she was right! Im black and Im sick of other blacks looking to whites for their freedom. If we want our freedom we have to take it! Whites stole their power. You think they are just going to give it away? You cant make an already racist person Accept that they exist and built up from there. Im sick of blacks asking for handouts! Take whats yours! That is what she is saying! Hilary won me on this one.,1
Obama I fuck your Nation of Basdards and Slaves . You are a Slave and you will be a Slave for ever . I hope one day a Men like Hitler Comes and kill 6 Million Jews again . Fuck Israel Fuck USA,1
THIS is the true mission of the U.S. military. To protect it's citizens from immediate threats and not to invade other countries for the annexation of resources on behalf of wealthy elites and corrupt politicians.,1
The huriyat uses kids as human shield.this is much better. When we use pellet guns u have problem ....when we use methods like this you have problems. This is just propaganda that wahabi aj+ is tryin to create.,1
Piss poor opionion piece. North Korea never stopped developing thier nuclear weapons program and never stopped selling nuclear capable arms shipments. Of course seeing the comments clearly shows people are so stupid as to beleive this doofus.,1
Execution for corrupt cops! People deserve it!!,1
"Aleppo almost fully liberated, not too long ago these ""rebels"" were cutting out and eating human hearts. No sympathy for these fake propaganda videos, you sympathized and colluded with ISIS, this is the result. 🇸🇾🇸🇾✌️✌️",1
Good job done by this guy. 😍😍😍..but the stupid n idiot mind will never change and we can't do any thing to change their bloody minds😠 And if u so called people think we r terrorist so ok we dont need the support of some not all the non muslims r same some knows the reality they use their brain they dont have a tin box in the place of brain just like u have;😠😠 Yes we r muslims n proud to being a,1
Wake up you white American TRASH and admit you all are a bunch of RACIST,1
Lol so female Muslims are considered extremists because they prefer to cover up vs walking around with their boobs and butts hanging out? Smh you people make me sick. Smh lol,1
"This lets me know cops have gotten away with murders over the yrs,lot of them guilty fuckers are still out there,that needs to be in prison,been swept under the rug",1
"As soon as I read the video's title, I knew it was Nigel Farage. What an asshat.",1
"And what is the point of this or any war? In the end it's always just about how many people you can kill. If governments have problems with other then each take ten thousand soldiers and put them in a field. Then go and fight. Thee who stands last WINS. Thus the only idiots who get killed are the idiots stupid enough to listen to the politicians and go there. O and the politicians from each side should be the ones leading the battle. Or here's an idea. On the use paint balls instead of real bullets. I'd figure fake blood is safer then real blood. No one gets hurt. Mind you fighting is pointless anyways, someone always gets hurt.",1
"I would've snatched that motherfucker out his car and would've stomped him out till he was unconscious, run over Native Americans like that for no reason, bitch u should've dragged his ass out tha car instead of just yelling at him fucking pussies",1
Why should UfuckingEFA ban Celtic?? Everything is banned Yugoslavia from EuURO 1992 because So why can Celtic fans not show their symphaty to a state? We have freedom of speach stupid corrupt mother fuckers of UEFA!! To hell with UEFA!!,1
"So our people killed you Mutha fucking incest practicing rednecks show mug shots all over the tv, traffic mug shots at that smh so yours who are dead are collateral damage just like our people when you kill them.",1
"I do not support Trump nor Clintons. If i have too choose between both, I would avoid to choose Clintons beacuse I am sick of tried of people who are warmongers. Enough of on middle east. Clinton will never end the war. This don't mean i support Grab her by the Pussy canidate. We are just risking on a rotten potatoe than Hillary.",1
"I think Hawaii should ally itself with North Korea, Iran and Cuba and fight for Viva Hawaii! Viva Hawaii Libre!",1
Wait if you wipe out mosquitos you'll kill every bird in the Arctic! Humans putting themselves first again sometimes I hate being a part of this selfish human race!,1
They cited their sources. HOLY SHIT. AJ+ JUST CITED WHERE THEY GOT THEIR FROM TO CONFIRM THEY AREN'T JUST PULLING SHIT OUT THEIR ASS. Good job. More citations in the future please.,1
"White people when will you get it!! He won't help your pockets, but he will keep you greedily holding onto privileges that belong to all people deserve innately.",1
Where is the president!!! They are protecting the water supply! There is nothing wrong with peaceful protesting!! And guess what these people were here first before the Europeans ruined everything and took their land and killed their people!!!! This is just so wrong!!!! The way they treat the native Americans is a disgrace! This country should be ashamed of,1
A Christian woman was gang raped only a week back by a gang of Muslim pigs !!!!! Google it !!!!!! THERE !!!!!!!! Full I did like will smith sadly no longer fallen stare seed read the book of Enoch he sees them fall !!!! Black as the night with privy members like that of the horse or that of the ass !!!!!!!!,1
Read the Qur'an. What he said is in there. Frankly I can't stand Bill Maher. But riddle me this batman. Why is it that Muslims want EOT here but it doesn't exist anywhere in the Islamic world. Don't forget your male relative chaperon and burka when you leave the house.,1
We are doing this. Not Russia. We are air striking children. We are even painting the planes to look Russian. Assad wouldn't accept U.S. Federal Reserve $$$ anymore. Same as Hussein & Gaddafi. So the elite will once again secure wealth with the blood of Americans.,1
"Fuck Australia you piece of shits, fucking kangaroo loving I pray to god your shithole of a country will be set a blaze from what you're doing to innocent people you fucking ex prisoners. Fuck Australia!!! May you become a third world country very soon and taste your own piss",1
For all of you saying come here legally blah blah blah. Sometimes that's not a choice for ppl. Y'all act like y'all have never broken the law! Most of y'all look like crackheads anyways.,1
"Illegal rapy criminals , they play victims at the borders and when they enter ... Events in Germany , France , Uk , Sweeden speaks for themselves . Keep those fuckers out !!!",1
Germany cant continue to let these animals in. Germany feels it has to fucking give there country away and be so fucking nice just because Hitler is in there history. These animals don't have fucking librals values don't let them come what kinda of men leave there country when its being taken over by savages anyway. I would never leave my country if it was under attack I would die here and any fucking man would do the same.,1
"Anyone protesting against their own army from securing their borders is a TRAITOR, no less. And they should be dealt with as traitors, using real guns.",1
I'm so ashamed of my heritage. I don't deserve to be here. Or even alive. I wish everything were different. I wish we never would ruined this country by invading it. I hate everything about my heritage and history. I don't even deserve to hold my head up. Native Americans - I am so so so so so sorry. If I could go back and change all this I would. I'm just going to have to support you and stand with you any way that I can,1
Here's what it looks like when corporations steal our government.,1
"Wtf ?? this idiot 😂😂 Euhm i think if black People hate white people it's because white People use their gun like as a toy, and shoot black People like as they were nothing, they took lives of their family , and there is no JUSTICE, if u would stop to kill Black and justice Was here, i assured u they would have less hater inside them. And Its also white People who hate Black people only cauz their skin's color is différent. People are So politics bring more hater, i wish this idiot politicien would die for bring hater!",1
"All countries should ban ISLAM, like in ANGOLA.",1
Patrick Myers when ur done working consider this. I hated Hillary and I hate trump for the same reasons. You hated Hillary more but like trump despite the issues you had with her?,1
So America has the choice of keeping the money and fixing whatever is wrong with the is wrong.)or give it to Israel where they only use the money for war and the murdering of innocent children and civilians....,1
Refugees my ass. They are fing parasites.,1
"Wtf does this have to do with Zuckerberg, who most ppl don't like anyway? If you're going to assault our eyes with ugliness, make it of the ACTUAL victims, not some tech jerk billionaire few ppl care about.",1
Step by step procedure of how to deal with illegals: 1. Light a bonfire. 2. Throw illegal refugees inside it. 3. Use the ash as manure. 4. Problem solved,1
"The thing I hate the most of "" sentiment is that its mostly people always say ignorant shit to me like go back mexico, youre foreign, etc. I'm an american, as my father and his father. My grandfather served in vietnam. I just hate all the racism that goes along with this. It is what it is I guess. Xenophobia will continue",1
"As always those Mfuckers from aljazeera use victimes to create their propaganda. They dont mention that those buses were bombed like they say during a suicide attack (more that 2 by the Rebels. The word used carefully ""bombed"" implicates a plane attack. More that that, they let the viewer think it s the regime who bombed them. These buses were chia people travelling from under Jihadi siege to a safer place, 172 killed, 68 children",1
"I wish for a week trump suffers in ""detention centre"" I guess then he will understand that what does it mean to be detained. I hate him with core of my heart.",1
About damn time people are raising up against the idiots that are causing the problems. Let the women from that country get a hold of those Aholes and no one will have to worry about them again.,1
"Im sick of ppl writing BS on twitter with their BS hashtag. If you really care about the devastation, make donation. won't help jack shit for people from Nepal.",1
"their rapists, not they're rapists. he didn't call all mexicans rapist. i hate donald trump as much as the next man, but this is what the media does. misconstrue words and get people psyched up. y'all some sheeple. go read a david icke book or something.",1
what kind of mother abandons a toddler??? and what kind of witchcraft can a 2 year old perform? I hate humans.,1
"Obviously he is going to kick, it is human reaction you dumbass bitch. He asked politely to get off and then they keep doing it, he reacted because he is in pain you fucking asswipes. American Police is full of fucking asswipe chicken shit retarded dumb bitch ass fucking cunts. Fuck them I am glad I'm not in america. The soldiers, they fight for freedom, for the people and the people they fight for get harassed and asshat police, might as well just fight for freedom if this what they call fucking freedom.",1
I'm with the police on this one. What kind of fucking sick throw molotov cocktails at people doing their jobs? I would get a machine gun and shoot every single one of the sick fucks.,1
This is bull horseshit right here. He has his hands up and didn't even resist arrest. He was confused when they tackled him one grabbing his hands the other pushing and turning him and all of them yelling get on the ground what's he supposed to do first? These aren't cops their idiots.I hope he gets all the money he deserves.,1
"oh look...all the fucks i given ! attention whore ! and plz AJ+ i have make you my main news channel,stop posting this kind of shit,you make your channel look cheap,stay classy",1
"He was a doctor! And forget that, he was a paid passenger. You can only REQUEST if he was willing to board another flight. How inhumane this is. Bloody animals flight crew are... And worse is the CEO who's protecting his employees and asking them to learn something from this incident. So great!",1
"I hate this guy. It's like he saw the ""Jaywalking"" segments on The Tonight Show with Jay Leno and said ""you know what? I bet I could make my entire career off this, making groups of people look stupid by trick questions and selective editing. I'll compile the dumbest responses and get a bunch of close-up shots of my stupid smirk after every sarcastic quip I say, it'll be the best thing since... uhh.. Jaywalking?"" And Fox hired him.",1
"they're the type of idiots who will believe those spam messages you get that says ""you won a laptop click here to claim it"" ""if you don't send this message to 10 people your mother will die"" etc. All jokes aside they're gonna get what's coming to them and to make myself clear i'm not pertaining to all Indians this is just for those who are involved in this happening.",1
"Israel america withpointless shit makes sense why they are demonizing all muslims, islams, etc",1
Fucking bullshit regressive channel. Aj+ fucking Muslim terrorist apologists. They won't be singing in front of them when one of the Syrians or their decedents blow them up. I wonder what these Syrians think of Jews. I doubt they have a high opinion of them because their anti Semitic because their muslim,1
Everything she is wearing was produced shipped and made possible by oil. Oil is a great thing for us and has produced the most powerful revolution ever. 95 percent of people use from oil and all people eat food transported and produced by oil. I sure would love lower oil prices so I can better feed my family through increased supply.. No one cares what the ignorant elite liberal media and dumb famous people think.,1
Kill the pig battle cry had just been given its true intent.,1
its not time to write about now! are u real???? we shouldnt shadow the killing of black people...and that what they are trying to do .......thats why they put a black police officer to speak! absolutely disgraceful! put the headlines back forthe innocent victims that police officers killed this year!!!its not 11...its more than 111....from the hands of the police terrorists!,1
"Ok so let's account for all to blame! My is Isis has bunkers under the hospitals and are using innocent people as literally, human shields! If the world wants to believe we have anymore say about our government then they do... think again! If we had say we would not be in debt... if we had say a rich man would not be our president ! Please don't say we voted him in, here is the deal... we are given a few awful choices between a bunch of people, RICH enough to run. Then they narrow it down to 2 big mouth idiots( both filthy rich) and we are told to choose! Seriously it's like your granny telling you to pick your switch for a whipping! There are so many stupid things going on in the world... I personally have no control over! I am a nurse ... I would be happy to come help these poor babies. My blond hair and blue eyes, among other things would make me a target and I could help no one. Move the woman and children out like the English did ... let soldiers fight out there war and stop being cowards hiding behind children. In addition the bombers all over the world in the "" in the name of Allah "" have killed innocent people! To me it is using God's name in vein and will be punished not praised in the after life! My God is merciful and would not want his children killing each other and then squabbling like children on the Internet! Let's admit none of us have the control we deserve over our lives! I doubt your voice counts to your one bit more then my voice to my government and at some point we give way to just trying to survive and care for our children, praise our God and help others in anyway possible! War in general serves no purpose for the poor.. only rich gain from War. I myself as an American am not rich... I struggle day by day and pray for those I can't help and help those I can. Social media has become a weapon of choice... to manipulate people.. and the truth is no where to be found. The heart ache is never faraway!",1
Y do u think there is a war on pain drs .because it gets into the cartels drug money's an government's drug buisness. so they went after drs an big pharmacy. now more heroin on how that worked out for cartels an government. an now obummer yaght busted for 125 mill doller worth of cocainr were not stupid but hopefully trump puts a end to it.,1
