text,label
I dont see the problem? Its not like deportation is a new thing Its suddenly a problem when Trump cracks down on it? Its not pretty to see a family torn apart but if youve been in America for over 10 years you should have gone through the process Its not like they are treated terribly I dont consider illegal immigrants criminals Theyre just doing what they can to make a better life for their families,0
So sick and tired of seeing crap like this! Small minded power hungry thin skinned aholes! Some serious changes need to be made in how our law enforcement is trained!!,1
You mean the terrorists of allepo? These guys are not the good guys Nobody wants them to come out alive These are the isis sympathizers Who thought they were going to be given someone elses home and property after isis created their own country Allepo does not belong to you and the real people of allepo will be returning home after assad and the saa liberate that city,1
It makes me so angry to think we could not be civilized and co exist with each otherMy heart goes with all these children and the relatives Hopefully this will end soon 😢,0
The sad truth is dumb white people dont understand when theyre being used They were used by Donald Trump and theyre being used by this gentleman here If you listen to him when he speaks he almost sounds as if he is a small child that did not get enough love growing up This seems like a plea for attention one with dangerous ramifications Hes feeding off peoples insecurities and fear to get exactly what he wants Fame and attention Even in interviews where he is proven wrong he still cant understand basic concepts and tries to use pseudofacts to assist him with his agenda Why give a guy like this a platform or attention? Why unless you believe in the same things he speaks But then again youre not racist right?,1
What a powerful speech by Enda Kenny I dont think any European leader would address such an audience and this is so aptly timed on St Patricks Day ☘️🇮🇪 When our country went through difficult times his leadership and decisions have put Ireland back on track,0
so now u know how to be sucessful in life Study hard and work hard follow rules be kind While cocksuckers like this get off scot free in a stupid country that has one of the most notorious law system in the world,1
Trudeau has shown his true intentions to get rich at the cost of this country he professes to love He only loves money Hes as bad as that slimey assfuck harper,1
I will kneel before my Lord and only him I will never kneel before another man to ask his forgiveness for something another man has done to yet another man These individuals do not speak for veterans they speak only for themselves This whole thing was a farce they collected and kept over a million dollars while the rest of the vets sat in frozen country side without food or shelter And now it is the vets being blamed for the mess left at standing rock,0
So sad Feel the pain of this man Loosing all your family in one day and especially your children It just kills you inside that you couldnt help save them What hurts the most is you want to help them innoccent Syrians but you cant I hate people who start wars Only the innocent get killed I have two kids of my own and I pray to God and think how lucky I am safe I pray and pray for those who suffer The killers and murders of these innocent Syrians will Have it coming,1
Andres PA you should research on Quraan dont believe what people say Theres nothing like that Islam is a religion of peace and love and please dont use bad words for any religion otherwise people will use bad words for your religion,0
It also happens in Washington DC the Clintons are clearly connected and are on record having flown with billionaire pedophile Jeffery Epstien But you liberal media members wont touch that with a mile long pole hyopcrits shills,1
And what about the familys and friends of the people they kill?! Fuk the POLICE! EYE FOR AN EYE BITCH! You dont g9 around fukin wit niggahs thinking y9u aint gonna get shot up to foo,1
Love all the victim blaming comments Tell me more about how a billionaire sociopath full of death threats keeping you locked and tied up to repeatedly rape you a child would give you any sense of safety power or authority to speak out publicly or to report it to the police Tell me more about strong you are and how you know what its like to walk in the victims shoes and live the terror of her trauma and the fear of her family being murdered Fucking rape apologists,1
I hate trump as much as the next guy but you didnt say anything that would help us to know what is the girl to trump that he raped her 4 times and she didnt say anything and I understand we all have reasons but more info about what is she to trump would help to determine if what shes saying is true or not,1
I hate Trumps America But I am so glad to see other people standing up against this ignorant bull sht Keep resisting we are stronger together!,1
what a horrible incident if you dont like meat dont eat meat if you dont like pork dont eat pork Just dont deny the other person the right to eat and drink whatever they want or need Any Indian who believes in that idiotic behavior living in America would never do something like that here and beat a person because she is carrying beef Its fucken food bro get over it,1
Hes not representing the American people more like his own ego and interests,0
Idiots They needed more than 3 people to face 1 innocent person and he was cooperating The police treated him like a real thief from the start thus the shouts They didnt mind to ask Good thing is the guy didnt get shot,1
All political of course! I hate that the government plays with the lives of the people regularly for their agendas They just bought the democratic side more votes Sad thing is they dont care about anyone in this country,1
Oh my God! ♡ thats honestly incredible to willingly take on the emotional impact alone of potentially losing these kids you devote that much of yourself to is pretty astounding not even to mention all of the other things caring for them must entail,0
That is what you get when you build your champaign on idiotic peopleI dont think Donald himself is a racistI dont think everybody that voted 4 Donald is racistbut all racist voted 4 himNow they think their view of the world is legitimateThis is why you dont want the support of such peopleWhat if Obama had shown simpathy for the New black pantersor didnt take a clear position against cops killing??? Would yall have been ok with that???,1
Not much different now with Israel soldiers randomly attacking Palestine kids with no reason Cops soldiers are formed to protect the country civilians esp children women old citizens not only the elites and rich people you scums! pfft p,1
Thousands of Rodney King beatings and the Governmentpeople do nothing Just videos circulating the internet and no justice for these people I am so sick of this uhhh,1
Were so stupid that we let ourselves be dominated You mean like tripping a 15yearold who probably stole peanuts while letting politicians and corporations steal from us and destroy the planet?,1
Continue to stand with the people standing rock No more pipelines Save our environment Support and prayers for all who stand and support those of us who cannot be there,0
Of course they are A white racist running for president can say and do anything and its fine but a black man speaks up and its time for him to go Hes right its Whitelash and that fact that people are calling for his resignation helps to prove that point,0
I have no questions about Israeli long term intentions in the West Bank The Jews will steal it for themselves and no one will lift a finger to stop them,1
Donald trumped signed off his business already hell have no access to em while hes president People are giving him a lot of crap for what he said which is understandable But no chance for him too show his worth? Come on people,0
I see the USA election as a lose lose outcome Both candidates are brutally unprepared to represent the so called best country in the world It sickens me how mainstream media only recognizes trump as the evil one and because if this Hilary is portrayed as an angel Enough is enough!!! Do your research and realize we have nominated two asses Luckily the population is huge compared to the government and each of us have the potential to make a change on our own for the better I love you all!,1
This is the Islamist agenda?! Is this how youre trying to influence people by creating propaganda videos?!!! You all create the prejudice many have here in the US towards Muslims Stop trying to influence our young generation with these videos instead show what atrocities that Obama has done in the Middle East in Libya and Syria!!!!! You are So biased its disgusting,1
You gotta give it to trump though he actually said something positive about her and didnt lie I hate Hillary but its true she doesnt give up Hillary kinda dodged the question in my opinion,1
Bravo! I hate to tell anyone but yoga is NOT about being thin its about Strength and flexibility The meaning behind it has to with relaxing and becoming one with the earth zen spiritual meditating not your size,0
Thank you AM! However it is obvious that Trumps hateful rhetoric has emboldened Spencer and his fellow Nazis to crawl out of the woodwork and spew their venom and practice their Nazi salutes! Spencer and David Duke KKK have both said that because of Trump they are finally accepted!! I have a Grandfather buried at Arlington National Cemetary and a father buried at Fort Sam Houston who fought against the results of this hate rhetoric!! They didnt start out rounding up people and killing them It started with villifying those who were different from you or disagreed with you and branding them as enemies and then demonizing and filally silencing the press! Sound familiar?,1
they are pigs over populated animals No I must apologize for calling them pigs even pigs live cleaner than these filthy animals!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
The largest sickest and most effectIve terrorist organization is the US Government aided by its military and white citizens The terrorism they have perpetrated against HebrewIsraelites in the US and around the world have caused the Hebrew to worship all types of demonism and marry into the same people that have been brutalizing us for hundreds of years How sick have we become?,1
Lmao at all the people that fell for this crap Aj gains popularity with fear! Sorta like trump! And you idiots feed right into it Congratulations youve help make the world a dumber place!,1
To all you idiots who are trying to compare black on black crime to cops killing blacks please stop You look stupid trying to make a comparison between the two because they have nothing to do with each other My tax dollars arent spent on people in the streets to protect me My tax dollars are used for the police to protect me And furthermore black on black crime is no different than white on white crime People try and use black on black crime like its something out of the norm White people kill just as many white people as blacks kill blacks The media wont tell you that though Crimes that happen within the same race are always higher because the communities in which they take place are primarily made up of the same race of people It doesnt take a rocket scientist to figure it out,1
I havent read all of the other comments so forgive me if it was already discussed This man bears a striking resemblance to Charles Manson,0
Aj was not even in existence when these violent terrorist killed and raped Kashmiri hindu pandits They deserve what the behave for and no one wants to hit them with pellet guns but they kill indian army soldiers Salute INDIAN FORCES and JK POLICE,1
I dont see how this video is badthey came illegally got caught got sent back home where their government is helping them and feeding them?? Shouldnt it be their government taking care of them since theyre a citizen there and not ours?,0
Why is it so easy for men to look good If i didnt take good care of myself for too long id look horrible and a haircut and dyejob wouldnt help anything,0
Who is worse? Bigots in sheets? Or Wall St Banks who rob the 99 Big Pharma Big Oil war mongering neocons Forprofitprivate prisons? I hate Trump but Clinton is far worse for humanity no matter how the media spins it,1
This coming from Hollywood and political elites that fly around on privet jets drive expensive cars and live in massive house all of which adds to climate change these people are the most hypocritical people on earth!,1
First of all for any of you idiots to be convinced that 9 billion people doing all the fckery we know of humans to do you are literally niave enough to be convinced that has no impact on the world and I thought we were intelligent beings smhso in denial that we know we destroy more than we help Life has always had a purpose we just ruin the idea of achieving it you know why because we dont want to except that we cant do it better than god and thats why we will continue to live in broken societys for our man made purposes and face our self inflicted fate all because we dont want to see greatness for what it is unless we feel responsible for it I hate you humanity,1
He shook her hand when they met WTF Media being twats again and all the idiots lapping it up Trump doesnt like the press and wont be commanded to their petty needs He was civil when they met and refuses to put on a false show which so many politicians do disingenuously,1
As a white person this doesnt offend me at all Why ? Because she isnt putting on white face to make fun of white people She is putting on white face because its a way to hide her skin color that so many of you idiots hate her for Her painting her face wasnt to insult us but to point out the issues she faces in a comedic fashion where as black face is just a way to be more of a racist prick Yes there is a difference no as a white person you dont have the right to be offended because there is nothing to be offended over Soooo sorry that she inadvertently pointed out some privileges we white folks have you know like feeling safe in a modern society that still feels the need to identify people based on skin color Get off you high horses,1
This human species and earth is doomed greed has taken over money is the motive but we cant eat money every animal serves a purpose on our earth and ecosystem I hate ignorant human beings a lot of animals are becoming extinct its so sad,1
I love how these people say that they are criminals because they came here illegally Might as well call the cops on your grandparents and all of your family since you all came here illegally and started reproducing Even if youre a US citizen the reason you just happened to be born here was because your ancestors decided to come here ILLEGALLY,0
Obama also spoke of protecting the Constitution in his inauguration speech and we all know how that turned out The socalled most transparent administration in history prosecuted the most whistleblowers in history and oversaw the expansion of a digital surveillance state into every aspect of our lives All these words mean absolutely nothing I judge the man by his actions,0
Im not a Trump supporter but considering the results of Obama lenient policies in regards to Muslim terrorism I dont think his speech was all that good,0
This happens all the time now its insane Live and let live has gone These ranting idiots from all walks of life and ethnesticity think it is alright to racialy insult a nother person why do we everyday people put up with it ?,1
Disgusting to see this type of people make a mock out our hijab You should be ashamed of your selfs and hank your selfs May Allah retune your mockery straight to your faces and humiliate you in this life and next,1
Its funny that some white americans think they are more native than the Indians becuase they raped and killed them a while back in history White people are NOT native in US respect the borrowed land You are immigrants too,1
Bless you Veterans and police who will stand in front of the peaceful indigenous people Thank you for helping to protect them from the violence corporate greed has been displaying on these unarmed peaceful peoples! I wish I could be there to help!❤️,1
What kind of BS reporting is this?! You know what this shows? It shows that obviously Assad control of Syria constitutes a liberal free and secular society where people can dance and party and women dont have to cover etc Which is what ALL of Syria was like before the US and their gulf allies stuck their noses where it didnt belong and started funding and training moderate rebels whose leaders are on record on camera stating that they are aligned with AlNusra and AlQaida and that their goal is to turn Syria into a religiously fundamentalist country ruled by Sharia with an end to the secularism seen under Assad Thats not so far off from ISISs plans either So what kind of dumb blind idiot thinks shitting on Assad and ousting him is going to lead to a better situation and life for the people of Syria when the other options are ISIS or these moderate rebels?! This is the epitome of insanity and Id really like to know why AJ is propagating this!,1
I wonder if the Police are smart enough to understand the situation that theyve created yet? The cost of their stupidity will far exceed any terrorist attack If they dont fix their problem quickly theyll be ranked as worse than terrorist and dealt with accordingly Just an obvious observation of human nature,1
Haha! Good for him! 👍🏻 hoping he gets away with it Would have just gone into the usual greedy corporate hands anyways Do some good with it bud pay something forward then take off somewhere sunny!!!,1
wtf very misleading info here death penalty is legal in almost all countries battling drugs especially in Asia and well be the last ones to implement it we have filipino people hanged in all part of asia for bringing drugs in their boarders and yet chinese africans and other nationalities freely manufacture and trade drugs in our soils destroying our people in the process he merely meant that journalists are not immune to killing esp when they themselves are corruptible they take bribes to twist stories so what do you expect just like how AJ twist this story by just taking a short clip to make it sound malicious,1
I would kill those men and torture them till there bones falls apart,1
Protester should use pepper spray Even with all them helmets on the police still gonna feel the burn haha,1
Ok im trying to understand all of rhis cause our country actually gave venezuela 50us million dollars in foodand theyre asking for more in less than a monthwhat solutions are there in place to prevent such turmol in the countryour shores are filled with so much its not even funnyplus prostitution abd aids pitch sjy high after all of thiswhen will the president of venezuela going to put things in place for his peoplewhen ?,0
I believe there are Predators on many levels sumboys sum poor racial some white we cannot excuse the fact there are Hunters out there looking snatching praying on the innocent verse your children be careful quit acting like it cant happen to you!!!,0
We are all immigrants to this land unless youre Native American This is not the land of the white man but rather a melting pot that was build on diversityso this hypocrisy she speaks is garbage I cant stand when ignorant people like this lady who happens to be white and live in America think that this is her country Educate yourself before making such statements You too are an immigrant and a uneducated fool!,1
Not watching Ill wait for the highlight I mean gag reel tomorrow My time is too precious to waste on these two asshats !,1
I hated democrats and Hillary supporters before Now I hate them even more youre all disgusting and should be ashamed of yourselves,1
If our votes do matter then why did polls show Bernie sanders leading and winning and yet Hillary won? Our votes only matter for statistics because its not represented by the delegates And by the way if justice was on the ballot then Hillary would be in jail right now not pardoned for who she is I have lost respect for this guy This countrys priorities are out of order we build highways and infrastructure in Iraq and Afghanistan the so called terrorist countries while we dont have clean drinking water here We provide 38 billion in aide to Israel including universal healthcare and etc while veterans here in the states dont have the support they need and commit suicide We allow corporations to raise prices of much needed medicine to unaffordable prices Nothing is wrong with making money but 1000 percent more then any other country just seems wrong And schools are definitely not on the ballot because our children are not advancing like much of the world President Obama may go out as one of the best president of all timeI voted for him twice but when you dig deeper we really havent made much progress Neither of these candidates have the average persons best interest maybe I dont see it but it shouldnt be this hard to see,1
90 million indians are so poor no money to eat 3 times and they spending money on wedding 😂,0
I believe there was a video going around recently of police shooting an unarmed autistic man as well I cant remember the details but this is disgusting black white purple it doesnt matter these police officers should ROT for this,1
This guy needs to have his tiny balls cut off and have his eyeballs replaced with them so he can see what a dickless blind moron he is,1
I am thankful for our brave Native American and thank you for treating us better then we ever treated you Support from Kentucky,0
So whatwhen our people killed you Mutha fucking incest practicing rednecks show mug shots all over the tv traffic mug shots at that smh so yours who are dead are collateral damage just like our people when you kill them,1
I hate people Its too early to call it a hate crime!!!!!! If the shoe was on the other foot everyone would have been a terrorist! this would have been a crime against all of America but let an Indian guy get shot by a white nationalist I bet there going to say hes just mental,1
and you american think you have democracy and call out on other country? guess what democracy is a joke and a big fat lie! go search what gerrymandering is its not you guys who decide who is going to represent you its the politicians decides who is going to vote for them!! you guys live in police states controlled by politicians which are bought by corporations what a joke!,1
It wouldnt happen if assholes would stop buying the horns thinking consuming it is gonna magically give them a stiff pecker or some other superstitious bullshit,1
what i never understood was why damage our own things like when Americans threw rocks through Starbucks windows and roll cars over We are only hurting ourselves goverment is just sitting back laughing at us,1
It would only be fair to say with that Restaurant owners logic that All French people are scum on earth for their immoral colonization raping and killing of innocent civilians for land and its resources Muslims dont colonize people countries rape their women steal their resources and act like we are the champions of freedom,1
This is why you do not allow US govt to take your own knowledge scientists technology for US government to use it against your own country or to the world It would also mean to me that you do not mess with a tiny nation that can create giant technology This is actually a warning to both islams greedy corrupt elites,1
22 fine for running a red light and almost killing a child I get a 50 ticket for speeding 15k over or 30 parking ticket for parking on a street and this asshat only gets fined 22 !?!?,1
their rapists not theyre rapists he didnt call all mexicans rapist i hate donald trump as much as the next man but this is what the media does misconstrue words and get people psyched up yall some sheeple go read a david icke book or something,1
For the next 4 years we have no other choice than these racist fools Its going to get worse but I think tying yourself to the USA is the only way forward I hate it but what else?,1
I hate how easy it is for white people to look at these videos and pictures and feel sorry as long as everything happens far away from our comfort zone How about we all use this fucking white privilege to change the way we think and those that are guilty of these attrocities in the first place because most of this is on us to blame besides just sitting in our comfort western homes praying for a fucking miracle I bet most of us europeans and americans would be out in the streets outraged if the images were those of white kids But oh well prayer might do the job and hope noone attacks a white country cause then we just love to call airstrikes on these very same people we see here,1
Im sorry but this video is not all truth I searched the names and it does in fact bring up photos and info on these girls And I dont even watch the news and have heard of some of the girls And for some of the white girls its there rich parents who pay for the air time and the adds and websites that talk about them While everyone should get as much attention as the next when something like this happens its not just black girls who dont There are lots of young white girls hispanic and all other races that dont get the attention because they arent rich or have a beautiful face In all reality less than a quarter of the females in this country that go missing will ever be heard of Stop making it about race and make it what it is its only the rich privileged ppl who get the media attention and not every white person is,0
The rape thing is a false allegation and has been proven to be so The comments he made were incredibly stupid cant really defend him on that point Still would rather vote for him than someone who will sell all of Americas secrets and do illegal deals when she gets into office,1
Delivering this kind of journalism is the reason why great nation fails You are worst than terrorists You are like dropping a nuke bomb in a nation As far as you do your research the current president here has a 91percent trust rating in a survey conducted That so far is the highest Stupid media bringing wrong information!!,1
Are you kidding me? Unliking AJ for spreading bs propaganda Send all of these ISIS militants to hell The Syrian government liberated the city from the evil entity But the west doesnt like that idea as that means they have lost the war Which also means we supported terrorists,1
I like how the president just reads the facts as if its nothing Thanks for highlighting the problem sherlock its not as if we didnt know it was there Wheres the solution? All I hear is mass shootings this and mass killings that how about lets stop entertaining the problem cause its nothing new its been happening for AGES how about we come up with a proper solution All cops that have killed blacks and whites for unjustified reasons should be put on trial and or should not be allowed to be on the police force anymore Simples I dont believe they should be put to death or anything cause it makes us no better but still a punishment for those cops is more than overdue Lets get rid of those scumbags first before proceeding to other actions Cant believe its so hard for a politican or a member of government to deal with it properly,1
Wish there was a link at the end of the video to the full video I appreciate this being posted but putting things like this out of context doesnt help people speak intelligently about politics If people watch the whole thing they may not have a different opinion about him but will be able to defend their opinions more solidly and defend their values,0
Ever heard of Alexis Patterson? She got the most coverage of any missing person ever for years and years I dont wanna hear it,0
Now this is what you call blatant and shameful propaganda Most of the rebels who controlled East Aleppo were members of Alqaeda and its allies like Ahraralsham This guy must be a psycho if he was happy to live under the boot of Alqaeda cut throats in Aleppo,1
This is so disgustingim sick of all the bullshit What has become of our country and people Weve lost so many jobs to other countries i can see why people are fing stupid doing things like this There is no dignity or respect leftso sad!,1
Man in ways its like the 1950s again What war is Trump going to start with or create himself and blame the Islams for?,0
I find it amazing how some people find ways to justified injustice against minorities when theres things like this policy brutality going on This has to stop,0
Yup When a foreign horde invades your country steals your land and subjugated your arse for 68 years you should let them stay no matter how badly behaved they are because to kick them out would be ethnic cleansing Is there some reality show going on that noone told me about where Donald Trump Netanyahoo and Kim Jong Un all fight it out to be elected Most Fuckwitted And Despicable Asswipe of the Century?,1
that sucks people gotta be asshats he does so much good for where hes from He gives of himself and act asa great role model to kids who need good heroes Lebrons always been a class act in my book,1
A cop can literally follow you home kick down your door walk into your bedroom and shoot you in the chest on a whim and then have the entire justice system working hard to give him every advantage and protection in order to afford him the greatest leniency possible If that doesnt alarm concern or frighten you as a citizen I dont know what will We need to pay attention This is NOT just a few bad apples The entire system is racist one sided and corrupt We need to pay attention,1
Sadly the power lies in the hands of corrupt leaders be it East or West Those that do care have humanity lack the power to help World is just full of greedy corrupt evil leaders who definitely see it but ignore it As for the Arab nations their attitude is disgusting and inhumane their competition in creating the tallest building is priority than a humanitarian crisis,1
Future inventors well done to the two brothers god bless Them both they need scholarship yes mr zucherberg help these kids out,0
Posting stuff like this will never unite our divided country Dude won fair and square Election is over America has chosen Lets see what he can do find out who he really is without all the media bullshit like this video and see just what kind of a President he becomes Crying about it or being a sore loser will only make things worse At the end of the day we all gotta be on the same team ✌🏼️,1
The guy was driving drunk got into a high speed chase and nearly ran into a cop car And youre mad that the cop pulled on his hair and called him stupid? Wow! There really are some stupid people Yea he pulled on his hair and hes white must be racist too GTFO pathetic,1
This is the same guy Roland Martin got on during his taping This far AltRight Activist claims he does not represent the Nazis during the speech The guy is a moron and a shell where he claims that his jobs for his kinds are taken away Meaning they deserve the better jobs than having a black president than having a Latino in the Supreme Court or any minority within the government and legislature branch America was built by ethics that was enslaved Blacks to pick cotton raped sold and branded Asians to work tirelessly on the railroads Indians to be forced to leave westward to the Mexican territory died due to infected quilts given and the Mexican territory to be established the United States America was built by thievery genocide and slavery Which they dont want you to know that but he want you to know it was built by whites only Not all whites are like that but certain elementary schools will never tell this Whats being expressed is hatred at its pure finest some can be taught by generations and what hes saying that this country is now mixed in cultural diversity Overpopulated in different races thats not his own race and hes basically speaking for the silent majority who thinks theyre oppressed How? People are striving to advance in life and there should not be a color barrier to create hateful ignorance Which hes one of the many,1
Once caught these murdering bastards should be caught castrated hung and quartered in public without delay What kind of mothers raise sons like this ??? 😡😡 So much for Mother India India will never progress no matter what tech bio engineering medical etc excellence of youth it raises if the mindset of a certain percentage of its male population including the educated believe its OK to use abuse disrespect rape murder or desecrate a woman Really ? Each one of these so called men were born from a woman I guess they conveniently forget that fact when it suits them 😖,1
Go trumpf supporters! It is just a matter of time for the real Donald trump to be brought to light with his disgrace and ugliness more to come! Trust me!! Ha!,1
Those that are AntiImmigrants legal or illegal will be on the wrong side of history You are blinded by the games of the Wealthy White Elites They do not care about you or us You can sit there and beg for your bisquits and crumbs like a lapdog but the only way for us to have a chance is to come together like a balled up fist and punch the 1 where it hurts em Their pockets Their irresponsible spending and tax breaks are stretching the middle and lower class thin,1
They are impoverished? They are free to leave the reservation anytime they want! There are no fences or guards! And they have a lot of programs to help them!,0
I wouldnt call them police any more Id call the terrorists Id call them paid by corporate greed Id call them bought because they are not protecting the people in which they serve in which we pay for their protection they are no longer holding up the law they are paid to go against everything they were sworn to do terrorists,1
He isnt not white black brown Arabia asian Latino and European he is just ugliest person in the world Throw him away from our world because he isnt belong to our world 🌎,1
we still have tons of immigrants coming here ppl with ambition the will to improve on America make a great thing betterthen like every other country in the world we have policy against ppl we are at war against coming here ppl that are potential threat ya some are good some are badbut thats y screening is most important to our immigration process,0
Man enough about that guy you are the reason he won he says something once gets played by you people 20000000000 time even people who likes what he said and didnt hear it will hear it from you guys so basically you are just indirectly helping him a bunch Plus I hate the guy but everyone know CNN makes crap up,1
In America this couldnt possibly happen because the cops are above the law and the majority of whites dont think police brutality is a reason to protest,1
This is a very bias report! Very one sided! Learn more do not just talk to them talk to Burmese people and ask them what they have suffered too! What a bullshit news report! I am also a journalist and I will never make such kind of bias one sided news report! Shame on you AJ,1
People will also remember all this filthy propaganda from the western and american boot licking Arab media! All you pathetic so called journalists and your greedy oil rich mudering zionist collaborator masters have sold your souls to devils just to remain in power No matter the amount of your fellow Arabs you kill in the process!! You all are equally responsible for what happened in Libya and Iraq And whats now happening in Syria and Yemen All you want is to create another Libya in Syria YOU better STFU and stop pretending to care,1
Hey everyone calm down maybe this Jeremy kid was a bad egg You know maybe he used to steal kids lunch money in school I mean I dont know this for a fact or anything but lets wait until all the facts are out,1
Nonracist white people we love you guys We love playing Halo and Call of Duty with you guys we love listening to Disturbed and Old school Eminem with you guys we love drinking bitter beers and smoking fat blunts with you guys we love working overtime to make ends meet with you guys we love going to baseball games with you guys we love comparing lives and continuing to break down the transparent barrier between us! Soon we will be closer to being one race and we can contiue to share culture with one another and even create some new culture as well Rich elites want to separate us so they can continue to pick our pockets Lets unite and take down the bastards!!!,1
Why this guy wants to defend Muslims and Islam for a fellow Muslim guy who blows off so many in Manchester He should be accept that intolerance and killing are the basics of Islam and kids are radicalised at a very young age,1
i would say god blees himbut he just didall what the heckGOD BLESSmaybe now he can get a matching wife and homegood luck brother,0
Silent my !! Every media outlet out there is shitting all over themselves trying to get this out there in hopes it will distract folks from the latest Hillary email dump!!,1
I love how all the belittling is cool up until it happens to white people Im not going to lie most white people arent bad but too many are closet racists think its funny but in reality YOU are whats wrong with this country the world,1
Rodgrigo Duterte you are the GOAT! I want a Leader like this in my Somalia with all the drugs that my government bought from kenya with all that money we could fix every single problem in Somalia but instead the corrupted politicians decided to kill my people slowly with drugs and making the kenyans richer at the same time we probably need to start to stop the corrupted fuckers in our own government though,1
This is another case of showing how stupid people areshes neither black or white shes both Do your homework! Media disinforms,1
You guys know that this clowns are getting rich out of this type shows Their rating are climbing like hell All that talk and shows are their plan of fams since the start! Nobody taking presidency seriously anymore Its all now entertainments today America is falling I smell WW3 is near because of racist act in the future Someone bigCountry Leader will be offended by this 2 clowns,1
Great video but at 238 we arent wiped out We are still here Attempted genocide would be more appropriate Wording matters Thank you 💞,0
A Christian woman was gang raped only a week back by a gang of Muslim pigs !!!!! Google it !!!!!! THERE !!!!!!!! Full I did like will smith sadly no longer fallen stare seed read the book of Enoch he sees them fall !!!! Black as the night with privy members like that of the horse or that of the ass !!!!!!!!,1
Yup his is why BLACK LIVES matter Matters bc this is reality not some alternate universe where the color of your skin apparently still affects things like this!!,0
There in a nutshell is everything that is wrong with people Invite a racist scum bag onto a uni campus inciting racism is moronic and wrongand the We wonder why you have disturbed nut jobs going into universitys committing mass murder,1
